"Plot Title: 11009652"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009652, SEN S/N: 11009652, LBL: DO)","Temp, °F (LGR S/N: 11009652, SEN S/N: 11009652, LBL: Temp)","Coupler Attached (LGR S/N: 11009652)","Coupler Detached (LGR S/N: 11009652)","Host Connected (LGR S/N: 11009652)","Stopped (LGR S/N: 11009652)","End Of File (LGR S/N: 11009652)"
453,11/28/21 10:00:00 PM,15.63,38.12,,,,,
454,11/28/21 10:30:00 PM,15.71,38.16,,,,,
455,11/28/21 11:00:00 PM,15.70,38.12,,,,,
456,11/28/21 11:30:00 PM,15.68,38.16,,,,,
457,11/29/21 12:00:00 AM,15.68,38.23,,,,,
458,11/29/21 12:30:00 AM,15.68,38.16,,,,,
459,11/29/21 01:00:00 AM,15.71,38.08,,,,,
460,11/29/21 01:30:00 AM,15.72,38.12,,,,,
461,11/29/21 02:00:00 AM,15.72,38.16,,,,,
462,11/29/21 02:30:00 AM,15.71,38.19,,,,,
463,11/29/21 03:00:00 AM,15.66,38.19,,,,,
464,11/29/21 03:30:00 AM,15.61,38.26,,,,,
465,11/29/21 04:00:00 AM,15.53,38.23,,,,,
466,11/29/21 04:30:00 AM,15.47,38.19,,,,,
467,11/29/21 05:00:00 AM,15.26,38.23,,,,,
468,11/29/21 05:30:00 AM,15.24,38.23,,,,,
469,11/29/21 06:00:00 AM,15.13,38.34,,,,,
470,11/29/21 06:30:00 AM,15.12,38.37,,,,,
471,11/29/21 07:00:00 AM,14.87,38.41,,,,,
472,11/29/21 07:30:00 AM,14.50,38.37,,,,,
473,11/29/21 08:00:00 AM,14.32,38.34,,,,,
474,11/29/21 08:30:00 AM,14.23,38.37,,,,,
475,11/29/21 09:00:00 AM,14.77,38.26,,,,,
476,11/29/21 09:30:00 AM,14.78,38.26,,,,,
477,11/29/21 10:00:00 AM,15.13,38.19,,,,,
478,11/29/21 10:30:00 AM,15.24,38.19,,,,,
479,11/29/21 11:00:00 AM,15.26,38.30,,,,,
480,11/29/21 11:30:00 AM,15.26,38.37,,,,,
481,11/29/21 12:00:00 PM,15.32,38.37,,,,,
482,11/29/21 12:30:00 PM,15.32,38.44,,,,,
483,11/29/21 01:00:00 PM,15.49,38.48,,,,,
484,11/29/21 01:30:00 PM,15.67,38.44,,,,,
485,11/29/21 02:00:00 PM,15.81,38.48,,,,,
486,11/29/21 02:30:00 PM,15.96,38.48,,,,,
487,11/29/21 03:00:00 PM,16.25,38.52,,,,,
488,11/29/21 03:30:00 PM,15.93,38.55,,,,,
489,11/29/21 04:00:00 PM,15.96,38.55,,,,,
490,11/29/21 04:30:00 PM,15.76,38.59,,,,,
491,11/29/21 05:00:00 PM,15.72,38.59,,,,,
492,11/29/21 05:30:00 PM,15.59,38.62,,,,,
493,11/29/21 06:00:00 PM,15.56,38.62,,,,,
494,11/29/21 06:30:00 PM,15.54,38.62,,,,,
495,11/29/21 07:00:00 PM,15.54,38.62,,,,,
496,11/29/21 07:30:00 PM,15.58,38.66,,,,,
497,11/29/21 08:00:00 PM,15.51,38.66,,,,,
498,11/29/21 08:30:00 PM,15.51,38.66,,,,,
499,11/29/21 09:00:00 PM,15.47,38.66,,,,,
500,11/29/21 09:30:00 PM,15.42,38.70,,,,,
501,11/29/21 10:00:00 PM,15.33,38.73,,,,,
502,11/29/21 10:30:00 PM,15.33,38.73,,,,,
503,11/29/21 11:00:00 PM,15.34,38.73,,,,,
504,11/29/21 11:30:00 PM,15.42,38.77,,,,,
505,11/30/21 12:00:00 AM,15.42,38.77,,,,,
506,11/30/21 12:30:00 AM,15.45,38.77,,,,,
507,11/30/21 01:00:00 AM,15.57,38.77,,,,,
508,11/30/21 01:30:00 AM,15.25,38.77,,,,,
509,11/30/21 02:00:00 AM,15.06,38.77,,,,,
510,11/30/21 02:30:00 AM,14.78,38.77,,,,,
511,11/30/21 03:00:00 AM,14.71,38.80,,,,,
512,11/30/21 03:30:00 AM,14.61,38.84,,,,,
513,11/30/21 04:00:00 AM,14.81,38.84,,,,,
514,11/30/21 04:30:00 AM,14.30,38.88,,,,,
515,11/30/21 05:00:00 AM,14.06,38.88,,,,,
516,11/30/21 05:30:00 AM,13.80,38.91,,,,,
517,11/30/21 06:00:00 AM,13.90,38.88,,,,,
518,11/30/21 06:30:00 AM,13.67,38.88,,,,,
519,11/30/21 07:00:00 AM,13.55,38.88,,,,,
520,11/30/21 07:30:00 AM,13.55,38.84,,,,,
521,11/30/21 08:00:00 AM,13.78,38.80,,,,,
522,11/30/21 08:30:00 AM,13.65,38.91,,,,,
523,11/30/21 09:00:00 AM,13.43,38.91,,,,,
524,11/30/21 09:30:00 AM,13.52,38.91,,,,,
525,11/30/21 10:00:00 AM,13.63,38.91,,,,,
526,11/30/21 10:30:00 AM,13.79,38.91,,,,,
527,11/30/21 11:00:00 AM,14.01,38.95,,,,,
528,11/30/21 11:30:00 AM,14.17,39.09,,,,,
529,11/30/21 12:00:00 PM,14.22,39.13,,,,,
530,11/30/21 12:30:00 PM,14.45,39.13,,,,,
531,11/30/21 01:00:00 PM,14.64,39.06,,,,,
532,11/30/21 01:30:00 PM,14.82,38.98,,,,,
533,11/30/21 02:00:00 PM,15.00,38.95,,,,,
534,11/30/21 02:30:00 PM,15.13,39.06,,,,,
535,11/30/21 03:00:00 PM,15.24,39.02,,,,,
536,11/30/21 03:30:00 PM,15.39,39.09,,,,,
537,11/30/21 04:00:00 PM,15.62,39.13,,,,,
538,11/30/21 04:30:00 PM,15.67,39.09,,,,,
539,11/30/21 05:00:00 PM,15.62,39.06,,,,,
540,11/30/21 05:30:00 PM,15.74,39.02,,,,,
541,11/30/21 06:00:00 PM,15.99,38.84,,,,,
542,11/30/21 06:30:00 PM,16.03,38.77,,,,,
543,11/30/21 07:00:00 PM,15.72,38.80,,,,,
544,11/30/21 07:30:00 PM,15.06,38.91,,,,,
545,11/30/21 08:00:00 PM,14.50,38.91,,,,,
546,11/30/21 08:30:00 PM,14.21,38.84,,,,,
547,11/30/21 09:00:00 PM,14.04,38.84,,,,,
548,11/30/21 09:30:00 PM,13.99,38.84,,,,,
549,11/30/21 10:00:00 PM,13.88,38.88,,,,,
550,11/30/21 10:30:00 PM,13.81,38.88,,,,,
551,11/30/21 11:00:00 PM,13.79,38.88,,,,,
552,11/30/21 11:30:00 PM,13.70,38.91,,,,,
553,12/01/21 12:00:00 AM,13.89,38.84,,,,,
554,12/01/21 12:30:00 AM,13.97,38.73,,,,,
555,12/01/21 01:00:00 AM,14.03,38.70,,,,,
556,12/01/21 01:30:00 AM,13.95,38.73,,,,,
557,12/01/21 02:00:00 AM,14.10,38.62,,,,,
558,12/01/21 02:30:00 AM,14.05,38.66,,,,,
559,12/01/21 03:00:00 AM,13.94,38.73,,,,,
560,12/01/21 03:30:00 AM,13.89,38.70,,,,,
561,12/01/21 04:00:00 AM,14.00,38.62,,,,,
562,12/01/21 04:30:00 AM,13.83,38.59,,,,,
563,12/01/21 05:00:00 AM,13.79,38.66,,,,,
564,12/01/21 05:30:00 AM,13.73,38.70,,,,,
565,12/01/21 06:00:00 AM,13.64,38.66,,,,,
566,12/01/21 06:30:00 AM,13.44,38.73,,,,,
567,12/01/21 07:00:00 AM,13.45,38.77,,,,,
568,12/01/21 07:30:00 AM,13.42,38.77,,,,,
569,12/01/21 08:00:00 AM,13.55,38.77,,,,,
570,12/01/21 08:30:00 AM,13.49,38.77,,,,,
571,12/01/21 09:00:00 AM,13.50,38.73,,,,,
572,12/01/21 09:30:00 AM,13.56,38.70,,,,,
573,12/01/21 10:00:00 AM,13.86,38.73,,,,,
574,12/01/21 10:30:00 AM,13.82,38.77,,,,,
575,12/01/21 11:00:00 AM,13.82,38.84,,,,,
576,12/01/21 11:30:00 AM,13.98,38.84,,,,,
577,12/01/21 12:00:00 PM,14.10,38.84,,,,,
578,12/01/21 12:30:00 PM,14.34,38.84,,,,,
579,12/01/21 01:00:00 PM,14.54,38.91,,,,,
580,12/01/21 01:30:00 PM,14.54,39.09,,,,,
581,12/01/21 02:00:00 PM,14.73,39.09,,,,,
582,12/01/21 02:30:00 PM,14.93,39.06,,,,,
583,12/01/21 03:00:00 PM,14.96,38.98,,,,,
584,12/01/21 03:30:00 PM,14.96,39.02,,,,,
585,12/01/21 04:00:00 PM,15.13,39.09,,,,,
586,12/01/21 04:30:00 PM,16.11,39.27,,,,,
587,12/01/21 05:00:00 PM,15.69,39.13,,,,,
588,12/01/21 05:30:00 PM,15.49,39.09,,,,,
589,12/01/21 06:00:00 PM,15.35,39.09,,,,,
590,12/01/21 06:30:00 PM,15.42,39.09,,,,,
591,12/01/21 07:00:00 PM,15.44,39.06,,,,,
592,12/01/21 07:30:00 PM,15.38,39.09,,,,,
593,12/01/21 08:00:00 PM,15.57,39.13,,,,,
594,12/01/21 08:30:00 PM,15.57,39.13,,,,,
595,12/01/21 09:00:00 PM,15.32,39.13,,,,,
596,12/01/21 09:30:00 PM,15.22,39.16,,,,,
597,12/01/21 10:00:00 PM,15.05,39.20,,,,,
598,12/01/21 10:30:00 PM,15.04,39.20,,,,,
599,12/01/21 11:00:00 PM,15.20,39.16,,,,,
600,12/01/21 11:30:00 PM,15.17,39.20,,,,,
601,12/02/21 12:00:00 AM,15.13,39.20,,,,,
602,12/02/21 12:30:00 AM,15.18,39.24,,,,,
603,12/02/21 01:00:00 AM,15.08,39.27,,,,,
604,12/02/21 01:30:00 AM,15.39,39.31,,,,,
605,12/02/21 02:00:00 AM,15.11,39.38,,,,,
606,12/02/21 02:30:00 AM,15.11,39.42,,,,,
607,12/02/21 03:00:00 AM,14.66,39.45,,,,,
608,12/02/21 03:30:00 AM,14.90,39.38,,,,,
609,12/02/21 04:00:00 AM,14.58,39.42,,,,,
610,12/02/21 04:30:00 AM,14.42,39.42,,,,,
611,12/02/21 05:00:00 AM,14.23,39.42,,,,,
612,12/02/21 05:30:00 AM,14.21,39.42,,,,,
613,12/02/21 06:00:00 AM,14.18,39.38,,,,,
614,12/02/21 06:30:00 AM,14.01,39.42,,,,,
615,12/02/21 07:00:00 AM,14.44,39.38,,,,,
616,12/02/21 07:30:00 AM,15.32,39.27,,,,,
617,12/02/21 08:00:00 AM,15.17,39.31,,,,,
618,12/02/21 08:30:00 AM,15.09,39.31,,,,,
619,12/02/21 09:00:00 AM,15.22,39.34,,,,,
620,12/02/21 09:30:00 AM,15.21,39.38,,,,,
621,12/02/21 10:00:00 AM,15.36,39.42,,,,,
622,12/02/21 10:30:00 AM,15.61,39.45,,,,,
623,12/02/21 11:00:00 AM,15.84,39.45,,,,,
624,12/02/21 11:30:00 AM,15.88,39.52,,,,,
625,12/02/21 12:00:00 PM,16.03,39.52,,,,,
626,12/02/21 12:30:00 PM,16.20,39.56,,,,,
627,12/02/21 01:00:00 PM,16.32,39.67,,,,,
628,12/02/21 01:30:00 PM,16.43,39.70,,,,,
629,12/02/21 02:00:00 PM,16.59,39.67,,,,,
630,12/02/21 02:30:00 PM,16.68,39.52,,,,,
631,12/02/21 03:00:00 PM,16.77,39.42,,,,,
632,12/02/21 03:30:00 PM,16.92,39.42,,,,,
633,12/02/21 04:00:00 PM,17.04,39.45,,,,,
634,12/02/21 04:30:00 PM,17.13,39.42,,,,,
635,12/02/21 05:00:00 PM,17.08,39.42,,,,,
636,12/02/21 05:30:00 PM,16.96,39.38,,,,,
637,12/02/21 06:00:00 PM,16.94,39.38,,,,,
638,12/02/21 06:30:00 PM,16.96,39.42,,,,,
639,12/02/21 07:00:00 PM,16.93,39.42,,,,,
640,12/02/21 07:30:00 PM,16.96,39.45,,,,,
641,12/02/21 08:00:00 PM,16.86,39.42,,,,,
642,12/02/21 08:30:00 PM,16.85,39.45,,,,,
643,12/02/21 09:00:00 PM,16.84,39.45,,,,,
644,12/02/21 09:30:00 PM,16.79,39.49,,,,,
645,12/02/21 10:00:00 PM,16.73,39.49,,,,,
646,12/02/21 10:30:00 PM,16.76,39.52,,,,,
647,12/02/21 11:00:00 PM,16.70,39.52,,,,,
648,12/02/21 11:30:00 PM,16.69,39.56,,,,,
649,12/03/21 12:00:00 AM,16.58,39.60,,,,,
650,12/03/21 12:30:00 AM,16.61,39.60,,,,,
651,12/03/21 01:00:00 AM,16.61,39.60,,,,,
652,12/03/21 01:30:00 AM,16.62,39.63,,,,,
653,12/03/21 02:00:00 AM,16.73,39.67,,,,,
654,12/03/21 02:30:00 AM,16.46,39.67,,,,,
655,12/03/21 03:00:00 AM,16.34,39.70,,,,,
656,12/03/21 03:30:00 AM,16.31,39.74,,,,,
657,12/03/21 04:00:00 AM,15.81,39.81,,,,,
658,12/03/21 04:30:00 AM,15.72,39.78,,,,,
659,12/03/21 05:00:00 AM,15.39,39.81,,,,,
660,12/03/21 05:30:00 AM,15.74,39.78,,,,,
661,12/03/21 06:00:00 AM,15.68,39.81,,,,,
662,12/03/21 06:30:00 AM,15.86,39.81,,,,,
663,12/03/21 07:00:00 AM,15.79,39.85,,,,,
664,12/03/21 07:30:00 AM,16.02,39.81,,,,,
665,12/03/21 08:00:00 AM,16.57,39.81,,,,,
666,12/03/21 08:30:00 AM,16.66,39.78,,,,,
667,12/03/21 09:00:00 AM,16.59,39.78,,,,,
668,12/03/21 09:30:00 AM,16.64,39.81,,,,,
669,12/03/21 10:00:00 AM,16.71,39.78,,,,,
670,12/03/21 10:30:00 AM,16.95,39.78,,,,,
671,12/03/21 11:00:00 AM,16.86,39.78,,,,,
672,12/03/21 11:30:00 AM,17.03,39.78,,,,,
673,12/03/21 12:00:00 PM,16.96,39.85,,,,,
674,12/03/21 12:30:00 PM,17.13,39.81,,,,,
675,12/03/21 01:00:00 PM,17.20,39.88,,,,,
676,12/03/21 01:30:00 PM,17.04,39.92,,,,,
677,12/03/21 02:00:00 PM,17.32,39.88,,,,,
678,12/03/21 02:30:00 PM,17.40,39.92,,,,,
679,12/03/21 03:00:00 PM,17.30,39.92,,,,,
680,12/03/21 03:30:00 PM,17.33,39.92,,,,,
681,12/03/21 04:00:00 PM,17.53,39.92,,,,,
682,12/03/21 04:30:00 PM,17.55,39.92,,,,,
683,12/03/21 05:00:00 PM,17.38,39.92,,,,,
684,12/03/21 05:30:00 PM,17.34,39.96,,,,,
685,12/03/21 06:00:00 PM,17.26,39.92,,,,,
686,12/03/21 06:30:00 PM,17.32,39.96,,,,,
687,12/03/21 07:00:00 PM,17.33,39.92,,,,,
688,12/03/21 07:30:00 PM,16.82,39.81,,,,,
689,12/03/21 08:00:00 PM,16.59,39.81,,,,,
690,12/03/21 08:30:00 PM,16.23,39.78,,,,,
691,12/03/21 09:00:00 PM,16.10,39.78,,,,,
692,12/03/21 09:30:00 PM,16.10,39.78,,,,,
693,12/03/21 10:00:00 PM,16.06,39.74,,,,,
694,12/03/21 10:30:00 PM,16.03,39.78,,,,,
695,12/03/21 11:00:00 PM,15.86,39.81,,,,,
696,12/03/21 11:30:00 PM,15.83,39.78,,,,,
697,12/04/21 12:00:00 AM,15.74,39.78,,,,,
698,12/04/21 12:30:00 AM,15.51,39.74,,,,,
699,12/04/21 01:00:00 AM,15.20,39.70,,,,,
700,12/04/21 01:30:00 AM,14.89,39.70,,,,,
701,12/04/21 02:00:00 AM,14.79,39.70,,,,,
702,12/04/21 02:30:00 AM,14.69,39.63,,,,,
703,12/04/21 03:00:00 AM,14.43,39.63,,,,,
704,12/04/21 03:30:00 AM,14.25,39.60,,,,,
705,12/04/21 04:00:00 AM,14.18,39.60,,,,,
706,12/04/21 04:30:00 AM,14.39,39.60,,,,,
707,12/04/21 05:00:00 AM,14.32,39.60,,,,,
708,12/04/21 05:30:00 AM,14.12,39.56,,,,,
709,12/04/21 06:00:00 AM,14.13,39.56,,,,,
710,12/04/21 06:30:00 AM,14.04,39.56,,,,,
711,12/04/21 07:00:00 AM,14.04,39.60,,,,,
712,12/04/21 07:30:00 AM,13.94,39.63,,,,,
713,12/04/21 08:00:00 AM,13.79,39.63,,,,,
714,12/04/21 08:30:00 AM,13.80,39.63,,,,,
715,12/04/21 09:00:00 AM,13.65,39.56,,,,,
716,12/04/21 09:30:00 AM,13.59,39.52,,,,,
717,12/04/21 10:00:00 AM,13.55,39.42,,,,,
718,12/04/21 10:30:00 AM,13.47,39.49,,,,,
719,12/04/21 11:00:00 AM,13.53,39.24,,,,,
720,12/04/21 11:30:00 AM,13.52,39.24,,,,,
721,12/04/21 12:00:00 PM,13.58,39.31,,,,,
722,12/04/21 12:30:00 PM,13.72,39.31,,,,,
723,12/04/21 01:00:00 PM,13.71,39.24,,,,,
724,12/04/21 01:30:00 PM,13.65,39.06,,,,,
725,12/04/21 02:00:00 PM,13.69,38.95,,,,,
726,12/04/21 02:30:00 PM,13.61,38.91,,,,,
727,12/04/21 03:00:00 PM,13.58,38.91,,,,,
728,12/04/21 03:30:00 PM,13.62,39.02,,,,,
729,12/04/21 04:00:00 PM,13.68,38.91,,,,,
730,12/04/21 04:30:00 PM,13.63,38.91,,,,,
731,12/04/21 05:00:00 PM,13.77,38.84,,,,,
732,12/04/21 05:30:00 PM,13.74,38.84,,,,,
733,12/04/21 06:00:00 PM,13.65,38.88,,,,,
734,12/04/21 06:30:00 PM,13.63,38.91,,,,,
735,12/04/21 07:00:00 PM,13.67,38.98,,,,,
736,12/04/21 07:30:00 PM,13.97,38.95,,,,,
737,12/04/21 08:00:00 PM,14.05,38.80,,,,,
738,12/04/21 08:30:00 PM,13.92,38.84,,,,,
739,12/04/21 09:00:00 PM,13.82,38.84,,,,,
740,12/04/21 09:30:00 PM,13.80,38.80,,,,,
741,12/04/21 10:00:00 PM,13.74,38.84,,,,,
742,12/04/21 10:30:00 PM,13.59,38.84,,,,,
743,12/04/21 11:00:00 PM,13.44,38.88,,,,,
744,12/04/21 11:30:00 PM,13.32,38.95,,,,,
745,12/05/21 12:00:00 AM,13.35,38.95,,,,,
746,12/05/21 12:30:00 AM,13.09,38.98,,,,,
747,12/05/21 01:00:00 AM,12.98,39.02,,,,,
748,12/05/21 01:30:00 AM,13.19,38.95,,,,,
749,12/05/21 02:00:00 AM,12.99,38.98,,,,,
750,12/05/21 02:30:00 AM,12.77,39.13,,,,,
751,12/05/21 03:00:00 AM,12.70,39.16,,,,,
752,12/05/21 03:30:00 AM,12.86,39.13,,,,,
753,12/05/21 04:00:00 AM,12.88,39.09,,,,,
754,12/05/21 04:30:00 AM,12.92,39.20,,,,,
755,12/05/21 05:00:00 AM,12.53,39.24,,,,,
756,12/05/21 05:30:00 AM,12.44,39.24,,,,,
757,12/05/21 06:00:00 AM,12.41,39.16,,,,,
758,12/05/21 06:30:00 AM,12.51,39.13,,,,,
759,12/05/21 07:00:00 AM,12.47,39.20,,,,,
760,12/05/21 07:30:00 AM,12.79,39.13,,,,,
761,12/05/21 08:00:00 AM,13.29,38.95,,,,,
762,12/05/21 08:30:00 AM,13.43,38.88,,,,,
763,12/05/21 09:00:00 AM,13.53,38.80,,,,,
764,12/05/21 09:30:00 AM,13.52,38.77,,,,,
765,12/05/21 10:00:00 AM,13.59,38.70,,,,,
766,12/05/21 10:30:00 AM,13.89,38.55,,,,,
767,12/05/21 11:00:00 AM,14.84,38.26,,,,,
768,12/05/21 11:30:00 AM,15.38,37.15,,,,,
769,12/05/21 12:00:00 PM,14.46,38.41,,,,,
770,12/05/21 12:30:00 PM,14.26,38.48,,,,,
771,12/05/21 01:00:00 PM,14.37,37.90,,,,,
772,12/05/21 01:30:00 PM,14.62,37.18,,,,,
773,12/05/21 02:00:00 PM,14.94,36.75,,,,,
774,12/05/21 02:30:00 PM,15.13,36.72,,,,,
775,12/05/21 03:00:00 PM,14.63,37.04,,,,,
776,12/05/21 03:30:00 PM,14.41,37.18,,,,,
777,12/05/21 04:00:00 PM,14.36,37.22,,,,,
778,12/05/21 04:30:00 PM,14.66,37.11,,,,,
779,12/05/21 05:00:00 PM,14.62,37.11,,,,,
780,12/05/21 05:30:00 PM,14.60,37.08,,,,,
781,12/05/21 06:00:00 PM,14.27,37.11,,,,,
782,12/05/21 06:30:00 PM,14.14,37.15,,,,,
783,12/05/21 07:00:00 PM,14.10,37.08,,,,,
784,12/05/21 07:30:00 PM,13.98,37.08,,,,,
785,12/05/21 08:00:00 PM,13.87,37.00,,,,,
786,12/05/21 08:30:00 PM,14.49,36.39,,,,,
787,12/05/21 09:00:00 PM,14.53,36.39,,,,,
788,12/05/21 09:30:00 PM,14.10,36.72,,,,,
789,12/05/21 10:00:00 PM,14.39,36.46,,,,,
790,12/05/21 10:30:00 PM,14.34,36.36,,,,,
791,12/05/21 11:00:00 PM,14.37,36.21,,,,,
792,12/05/21 11:30:00 PM,14.37,36.14,,,,,
793,12/06/21 12:00:00 AM,14.34,36.10,,,,,
794,12/06/21 12:30:00 AM,14.31,36.07,,,,,
795,12/06/21 01:00:00 AM,14.22,36.00,,,,,
796,12/06/21 01:30:00 AM,14.23,36.03,,,,,
797,12/06/21 02:00:00 AM,14.19,36.00,,,,,
798,12/06/21 02:30:00 AM,14.13,36.03,,,,,
799,12/06/21 03:00:00 AM,14.06,36.03,,,,,
800,12/06/21 03:30:00 AM,14.04,35.96,,,,,
801,12/06/21 04:00:00 AM,13.96,35.89,,,,,
802,12/06/21 04:30:00 AM,13.91,35.78,,,,,
803,12/06/21 05:00:00 AM,13.83,35.74,,,,,
804,12/06/21 05:30:00 AM,13.65,35.49,,,,,
805,12/06/21 06:00:00 AM,13.78,35.46,,,,,
806,12/06/21 06:30:00 AM,13.59,35.38,,,,,
807,12/06/21 07:00:00 AM,13.52,35.35,,,,,
808,12/06/21 07:30:00 AM,13.62,35.24,,,,,
809,12/06/21 08:00:00 AM,13.55,35.17,,,,,
810,12/06/21 08:30:00 AM,13.61,34.99,,,,,
811,12/06/21 09:00:00 AM,13.59,34.95,,,,,
812,12/06/21 09:30:00 AM,13.54,34.84,,,,,
813,12/06/21 10:00:00 AM,13.60,34.81,,,,,
814,12/06/21 10:30:00 AM,13.59,34.70,,,,,
815,12/06/21 11:00:00 AM,13.88,34.59,,,,,
816,12/06/21 11:30:00 AM,13.98,34.59,,,,,
817,12/06/21 12:00:00 PM,14.12,34.45,,,,,
818,12/06/21 12:30:00 PM,14.32,34.52,,,,,
819,12/06/21 01:00:00 PM,14.41,34.52,,,,,
820,12/06/21 01:30:00 PM,14.44,34.59,,,,,
821,12/06/21 02:00:00 PM,14.63,34.56,,,,,
822,12/06/21 02:30:00 PM,14.76,34.66,,,,,
823,12/06/21 03:00:00 PM,14.76,34.70,,,,,
824,12/06/21 03:30:00 PM,14.91,34.66,,,,,
825,12/06/21 04:00:00 PM,15.02,34.70,,,,,
826,12/06/21 04:30:00 PM,15.06,34.63,,,,,
827,12/06/21 05:00:00 PM,15.07,34.59,,,,,
828,12/06/21 05:30:00 PM,15.07,34.56,,,,,
829,12/06/21 06:00:00 PM,15.08,34.56,,,,,
830,12/06/21 06:30:00 PM,15.04,34.56,,,,,
831,12/06/21 07:00:00 PM,14.99,34.59,,,,,
832,12/06/21 07:30:00 PM,14.99,34.59,,,,,
833,12/06/21 08:00:00 PM,14.96,34.63,,,,,
834,12/06/21 08:30:00 PM,14.97,34.66,,,,,
835,12/06/21 09:00:00 PM,14.90,34.70,,,,,
836,12/06/21 09:30:00 PM,14.89,34.66,,,,,
837,12/06/21 10:00:00 PM,14.88,34.77,,,,,
838,12/06/21 10:30:00 PM,14.85,34.84,,,,,
839,12/06/21 11:00:00 PM,14.79,34.84,,,,,
840,12/06/21 11:30:00 PM,14.79,34.95,,,,,
841,12/07/21 12:00:00 AM,14.73,35.10,,,,,
842,12/07/21 12:30:00 AM,14.70,35.20,,,,,
843,12/07/21 01:00:00 AM,14.54,35.20,,,,,
844,12/07/21 01:30:00 AM,14.37,35.31,,,,,
845,12/07/21 02:00:00 AM,14.22,35.35,,,,,
846,12/07/21 02:30:00 AM,14.14,35.38,,,,,
847,12/07/21 03:00:00 AM,14.05,35.42,,,,,
848,12/07/21 03:30:00 AM,13.98,35.46,,,,,
849,12/07/21 04:00:00 AM,13.95,35.53,,,,,
850,12/07/21 04:30:00 AM,13.87,35.64,,,,,
851,12/07/21 05:00:00 AM,13.77,35.64,,,,,
852,12/07/21 05:30:00 AM,13.69,35.67,,,,,
853,12/07/21 06:00:00 AM,13.62,35.71,,,,,
854,12/07/21 06:30:00 AM,13.53,35.78,,,,,
855,12/07/21 07:00:00 AM,13.43,35.82,,,,,
856,12/07/21 07:30:00 AM,13.34,35.85,,,,,
857,12/07/21 08:00:00 AM,13.20,35.89,,,,,
858,12/07/21 08:30:00 AM,13.04,35.92,,,,,
859,12/07/21 09:00:00 AM,12.86,35.96,,,,,
860,12/07/21 09:30:00 AM,12.66,36.03,,,,,
861,12/07/21 10:00:00 AM,12.46,36.07,,,,,
862,12/07/21 10:30:00 AM,12.23,36.10,,,,,
863,12/07/21 11:00:00 AM,12.06,36.14,,,,,
864,12/07/21 11:30:00 AM,11.43,36.03,,,,,
865,12/07/21 12:00:00 PM,11.76,36.25,,,,,
866,12/07/21 12:30:00 PM,11.67,36.18,,,,,
867,12/07/21 01:00:00 PM,11.57,36.10,,,,,
868,12/07/21 01:30:00 PM,11.43,36.10,,,,,
869,12/07/21 02:00:00 PM,11.29,36.10,,,,,
870,12/07/21 02:30:00 PM,11.30,36.10,,,,,
871,12/07/21 03:00:00 PM,11.34,36.07,,,,,
872,12/07/21 03:30:00 PM,11.26,36.07,,,,,
873,12/07/21 04:00:00 PM,11.18,36.03,,,,,
874,12/07/21 04:30:00 PM,11.39,36.07,,,,,
875,12/07/21 05:00:00 PM,11.47,36.03,,,,,
876,12/07/21 05:30:00 PM,11.54,36.07,,,,,
877,12/07/21 06:00:00 PM,11.69,36.03,,,,,
878,12/07/21 06:30:00 PM,11.64,36.00,,,,,
879,12/07/21 07:00:00 PM,11.62,36.03,,,,,
880,12/07/21 07:30:00 PM,11.58,36.03,,,,,
881,12/07/21 08:00:00 PM,11.57,36.07,,,,,
882,12/07/21 08:30:00 PM,11.49,36.10,,,,,
883,12/07/21 09:00:00 PM,11.43,36.10,,,,,
884,12/07/21 09:30:00 PM,11.40,36.10,,,,,
885,12/07/21 10:00:00 PM,11.37,36.18,,,,,
886,12/07/21 10:30:00 PM,11.35,36.18,,,,,
887,12/07/21 11:00:00 PM,11.27,36.10,,,,,
888,12/07/21 11:30:00 PM,11.18,36.21,,,,,
889,12/08/21 12:00:00 AM,11.07,36.21,,,,,
890,12/08/21 12:30:00 AM,10.90,36.25,,,,,
891,12/08/21 01:00:00 AM,10.87,36.32,,,,,
892,12/08/21 01:30:00 AM,10.84,36.28,,,,,
893,12/08/21 02:00:00 AM,10.76,36.28,,,,,
894,12/08/21 02:30:00 AM,10.76,36.28,,,,,
895,12/08/21 03:00:00 AM,10.71,36.25,,,,,
896,12/08/21 03:30:00 AM,10.69,36.28,,,,,
897,12/08/21 04:00:00 AM,10.71,36.28,,,,,
898,12/08/21 04:30:00 AM,10.65,36.25,,,,,
899,12/08/21 05:00:00 AM,10.56,36.28,,,,,
900,12/08/21 05:30:00 AM,10.51,36.32,,,,,
901,12/08/21 06:00:00 AM,10.42,36.43,,,,,
902,12/08/21 06:30:00 AM,10.42,36.36,,,,,
903,12/08/21 07:00:00 AM,10.37,36.36,,,,,
904,12/08/21 07:30:00 AM,10.37,36.43,,,,,
905,12/08/21 08:00:00 AM,10.30,36.54,,,,,
906,12/08/21 08:30:00 AM,10.25,36.46,,,,,
907,12/08/21 09:00:00 AM,10.13,36.54,,,,,
908,12/08/21 09:30:00 AM,10.66,36.57,,,,,
909,12/08/21 10:00:00 AM,10.65,36.50,,,,,
910,12/08/21 10:30:00 AM,10.64,36.43,,,,,
911,12/08/21 11:00:00 AM,10.74,36.43,,,,,
