"Plot Title: 11009653"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009653, SEN S/N: 11009653, LBL: DO)","Temp, °F (LGR S/N: 11009653, SEN S/N: 11009653, LBL: Temp)","Coupler Detached (LGR S/N: 11009653)","Coupler Attached (LGR S/N: 11009653)","Host Connected (LGR S/N: 11009653)","Stopped (LGR S/N: 11009653)","End Of File (LGR S/N: 11009653)"
453,11/28/21 10:00:00 PM,16.33,36.54,,,,,
454,11/28/21 10:30:00 PM,16.52,36.57,,,,,
455,11/28/21 11:00:00 PM,16.70,36.57,,,,,
456,11/28/21 11:30:00 PM,16.65,36.61,,,,,
457,11/29/21 12:00:00 AM,16.56,36.54,,,,,
458,11/29/21 12:30:00 AM,16.49,36.54,,,,,
459,11/29/21 01:00:00 AM,16.38,36.57,,,,,
460,11/29/21 01:30:00 AM,16.23,36.57,,,,,
461,11/29/21 02:00:00 AM,16.24,36.61,,,,,
462,11/29/21 02:30:00 AM,16.35,36.72,,,,,
463,11/29/21 03:00:00 AM,16.88,36.93,,,,,
464,11/29/21 03:30:00 AM,16.88,36.90,,,,,
465,11/29/21 04:00:00 AM,17.11,37.04,,,,,
466,11/29/21 04:30:00 AM,17.15,36.97,,,,,
467,11/29/21 05:00:00 AM,17.10,36.93,,,,,
468,11/29/21 05:30:00 AM,17.12,37.04,,,,,
469,11/29/21 06:00:00 AM,17.12,36.97,,,,,
470,11/29/21 06:30:00 AM,17.00,36.46,,,,,
471,11/29/21 07:00:00 AM,16.32,35.67,,,,,
472,11/29/21 07:30:00 AM,15.68,35.24,,,,,
473,11/29/21 08:00:00 AM,15.34,35.13,,,,,
474,11/29/21 08:30:00 AM,15.30,35.10,,,,,
475,11/29/21 09:00:00 AM,15.51,35.10,,,,,
476,11/29/21 09:30:00 AM,16.40,35.38,,,,,
477,11/29/21 10:00:00 AM,16.06,35.38,,,,,
478,11/29/21 10:30:00 AM,15.48,35.02,,,,,
479,11/29/21 11:00:00 AM,15.41,34.92,,,,,
480,11/29/21 11:30:00 AM,14.99,34.81,,,,,
481,11/29/21 12:00:00 PM,14.67,34.81,,,,,
482,11/29/21 12:30:00 PM,14.77,34.92,,,,,
483,11/29/21 01:00:00 PM,14.60,34.95,,,,,
484,11/29/21 01:30:00 PM,15.17,35.17,,,,,
485,11/29/21 02:00:00 PM,15.54,35.42,,,,,
486,11/29/21 02:30:00 PM,15.78,35.56,,,,,
487,11/29/21 03:00:00 PM,15.81,35.64,,,,,
488,11/29/21 03:30:00 PM,15.72,35.67,,,,,
489,11/29/21 04:00:00 PM,15.71,35.64,,,,,
490,11/29/21 04:30:00 PM,15.75,35.67,,,,,
491,11/29/21 05:00:00 PM,15.68,35.71,,,,,
492,11/29/21 05:30:00 PM,15.64,35.67,,,,,
493,11/29/21 06:00:00 PM,15.30,35.60,,,,,
494,11/29/21 06:30:00 PM,15.34,35.64,,,,,
495,11/29/21 07:00:00 PM,14.92,35.64,,,,,
496,11/29/21 07:30:00 PM,14.90,35.56,,,,,
497,11/29/21 08:00:00 PM,14.64,35.64,,,,,
498,11/29/21 08:30:00 PM,14.63,35.64,,,,,
499,11/29/21 09:00:00 PM,14.64,35.67,,,,,
500,11/29/21 09:30:00 PM,14.64,35.71,,,,,
501,11/29/21 10:00:00 PM,14.79,35.78,,,,,
502,11/29/21 10:30:00 PM,14.88,35.78,,,,,
503,11/29/21 11:00:00 PM,14.90,35.82,,,,,
504,11/29/21 11:30:00 PM,14.86,35.82,,,,,
505,11/30/21 12:00:00 AM,14.86,35.82,,,,,
506,11/30/21 12:30:00 AM,14.85,35.82,,,,,
507,11/30/21 01:00:00 AM,14.84,35.78,,,,,
508,11/30/21 01:30:00 AM,14.82,35.85,,,,,
509,11/30/21 02:00:00 AM,14.81,35.85,,,,,
510,11/30/21 02:30:00 AM,14.83,35.89,,,,,
511,11/30/21 03:00:00 AM,14.76,35.92,,,,,
512,11/30/21 03:30:00 AM,14.71,35.92,,,,,
513,11/30/21 04:00:00 AM,14.65,35.96,,,,,
514,11/30/21 04:30:00 AM,14.58,35.92,,,,,
515,11/30/21 05:00:00 AM,14.61,35.89,,,,,
516,11/30/21 05:30:00 AM,14.65,35.92,,,,,
517,11/30/21 06:00:00 AM,14.58,35.89,,,,,
518,11/30/21 06:30:00 AM,14.58,35.92,,,,,
519,11/30/21 07:00:00 AM,14.58,36.07,,,,,
520,11/30/21 07:30:00 AM,14.53,36.07,,,,,
521,11/30/21 08:00:00 AM,14.36,36.10,,,,,
522,11/30/21 08:30:00 AM,14.27,36.10,,,,,
523,11/30/21 09:00:00 AM,14.19,36.21,,,,,
524,11/30/21 09:30:00 AM,14.06,36.32,,,,,
525,11/30/21 10:00:00 AM,14.12,36.00,,,,,
526,11/30/21 10:30:00 AM,14.84,35.89,,,,,
527,11/30/21 11:00:00 AM,15.53,35.89,,,,,
528,11/30/21 11:30:00 AM,15.38,36.03,,,,,
529,11/30/21 12:00:00 PM,15.60,36.10,,,,,
530,11/30/21 12:30:00 PM,15.64,36.28,,,,,
531,11/30/21 01:00:00 PM,15.83,36.43,,,,,
532,11/30/21 01:30:00 PM,16.00,36.50,,,,,
533,11/30/21 02:00:00 PM,16.00,36.50,,,,,
534,11/30/21 02:30:00 PM,15.67,36.50,,,,,
535,11/30/21 03:00:00 PM,15.50,36.46,,,,,
536,11/30/21 03:30:00 PM,15.54,36.39,,,,,
537,11/30/21 04:00:00 PM,15.53,36.36,,,,,
538,11/30/21 04:30:00 PM,15.44,36.32,,,,,
539,11/30/21 05:00:00 PM,15.41,36.36,,,,,
540,11/30/21 05:30:00 PM,15.41,36.36,,,,,
541,11/30/21 06:00:00 PM,15.41,36.32,,,,,
542,11/30/21 06:30:00 PM,15.40,36.32,,,,,
543,11/30/21 07:00:00 PM,15.44,36.36,,,,,
544,11/30/21 07:30:00 PM,15.39,36.43,,,,,
545,11/30/21 08:00:00 PM,15.36,36.36,,,,,
546,11/30/21 08:30:00 PM,15.34,36.39,,,,,
547,11/30/21 09:00:00 PM,15.32,36.54,,,,,
548,11/30/21 09:30:00 PM,15.44,36.64,,,,,
549,11/30/21 10:00:00 PM,15.56,36.82,,,,,
550,11/30/21 10:30:00 PM,15.65,36.82,,,,,
551,11/30/21 11:00:00 PM,15.65,36.86,,,,,
552,11/30/21 11:30:00 PM,15.55,36.86,,,,,
553,12/01/21 12:00:00 AM,15.53,36.82,,,,,
554,12/01/21 12:30:00 AM,15.34,36.79,,,,,
555,12/01/21 01:00:00 AM,15.31,36.82,,,,,
556,12/01/21 01:30:00 AM,15.29,36.82,,,,,
557,12/01/21 02:00:00 AM,15.30,36.64,,,,,
558,12/01/21 02:30:00 AM,15.53,36.82,,,,,
559,12/01/21 03:00:00 AM,16.03,36.79,,,,,
560,12/01/21 03:30:00 AM,16.03,36.64,,,,,
561,12/01/21 04:00:00 AM,16.12,36.64,,,,,
562,12/01/21 04:30:00 AM,16.48,36.75,,,,,
563,12/01/21 05:00:00 AM,16.66,36.75,,,,,
564,12/01/21 05:30:00 AM,16.58,36.68,,,,,
565,12/01/21 06:00:00 AM,16.76,36.64,,,,,
566,12/01/21 06:30:00 AM,16.88,36.75,,,,,
567,12/01/21 07:00:00 AM,16.60,36.61,,,,,
568,12/01/21 07:30:00 AM,16.45,36.54,,,,,
569,12/01/21 08:00:00 AM,15.75,36.39,,,,,
570,12/01/21 08:30:00 AM,15.69,36.43,,,,,
571,12/01/21 09:00:00 AM,15.77,36.43,,,,,
572,12/01/21 09:30:00 AM,15.66,36.46,,,,,
573,12/01/21 10:00:00 AM,15.65,36.46,,,,,
574,12/01/21 10:30:00 AM,15.63,36.54,,,,,
575,12/01/21 11:00:00 AM,15.64,36.61,,,,,
576,12/01/21 11:30:00 AM,15.64,36.64,,,,,
577,12/01/21 12:00:00 PM,15.13,36.64,,,,,
578,12/01/21 12:30:00 PM,15.16,36.79,,,,,
579,12/01/21 01:00:00 PM,15.53,36.86,,,,,
580,12/01/21 01:30:00 PM,15.87,36.93,,,,,
581,12/01/21 02:00:00 PM,15.71,36.93,,,,,
582,12/01/21 02:30:00 PM,15.57,36.93,,,,,
583,12/01/21 03:00:00 PM,15.54,36.90,,,,,
584,12/01/21 03:30:00 PM,15.54,36.93,,,,,
585,12/01/21 04:00:00 PM,15.69,37.00,,,,,
586,12/01/21 04:30:00 PM,15.62,37.08,,,,,
587,12/01/21 05:00:00 PM,15.51,37.18,,,,,
588,12/01/21 05:30:00 PM,15.45,37.26,,,,,
589,12/01/21 06:00:00 PM,15.54,37.36,,,,,
590,12/01/21 06:30:00 PM,15.96,37.40,,,,,
591,12/01/21 07:00:00 PM,16.49,37.47,,,,,
592,12/01/21 07:30:00 PM,16.37,37.47,,,,,
593,12/01/21 08:00:00 PM,16.27,37.47,,,,,
594,12/01/21 08:30:00 PM,16.11,37.51,,,,,
595,12/01/21 09:00:00 PM,16.11,37.51,,,,,
596,12/01/21 09:30:00 PM,16.03,37.51,,,,,
597,12/01/21 10:00:00 PM,16.00,37.51,,,,,
598,12/01/21 10:30:00 PM,15.94,37.54,,,,,
599,12/01/21 11:00:00 PM,15.91,37.54,,,,,
600,12/01/21 11:30:00 PM,15.89,37.58,,,,,
601,12/02/21 12:00:00 AM,15.89,37.58,,,,,
602,12/02/21 12:30:00 AM,15.83,37.58,,,,,
603,12/02/21 01:00:00 AM,15.80,37.58,,,,,
604,12/02/21 01:30:00 AM,15.80,37.58,,,,,
605,12/02/21 02:00:00 AM,15.80,37.58,,,,,
606,12/02/21 02:30:00 AM,15.86,37.62,,,,,
607,12/02/21 03:00:00 AM,15.85,37.65,,,,,
608,12/02/21 03:30:00 AM,15.81,37.62,,,,,
609,12/02/21 04:00:00 AM,15.57,37.51,,,,,
610,12/02/21 04:30:00 AM,15.81,37.54,,,,,
611,12/02/21 05:00:00 AM,15.68,37.58,,,,,
612,12/02/21 05:30:00 AM,15.45,37.58,,,,,
613,12/02/21 06:00:00 AM,15.37,37.54,,,,,
614,12/02/21 06:30:00 AM,15.18,37.47,,,,,
615,12/02/21 07:00:00 AM,15.07,37.40,,,,,
616,12/02/21 07:30:00 AM,14.94,37.33,,,,,
617,12/02/21 08:00:00 AM,14.89,37.29,,,,,
618,12/02/21 08:30:00 AM,14.82,37.29,,,,,
619,12/02/21 09:00:00 AM,14.68,37.26,,,,,
620,12/02/21 09:30:00 AM,14.61,37.22,,,,,
621,12/02/21 10:00:00 AM,14.53,37.22,,,,,
622,12/02/21 10:30:00 AM,14.54,37.22,,,,,
623,12/02/21 11:00:00 AM,14.54,37.33,,,,,
624,12/02/21 11:30:00 AM,14.58,37.36,,,,,
625,12/02/21 12:00:00 PM,14.66,37.44,,,,,
626,12/02/21 12:30:00 PM,14.62,37.51,,,,,
627,12/02/21 01:00:00 PM,14.68,37.58,,,,,
628,12/02/21 01:30:00 PM,14.75,37.62,,,,,
629,12/02/21 02:00:00 PM,14.66,37.62,,,,,
630,12/02/21 02:30:00 PM,14.62,37.58,,,,,
631,12/02/21 03:00:00 PM,14.60,37.58,,,,,
632,12/02/21 03:30:00 PM,14.62,37.58,,,,,
633,12/02/21 04:00:00 PM,14.53,37.51,,,,,
634,12/02/21 04:30:00 PM,14.56,37.51,,,,,
635,12/02/21 05:00:00 PM,14.57,37.58,,,,,
636,12/02/21 05:30:00 PM,14.57,37.58,,,,,
637,12/02/21 06:00:00 PM,14.54,37.58,,,,,
638,12/02/21 06:30:00 PM,14.57,37.62,,,,,
639,12/02/21 07:00:00 PM,14.57,37.62,,,,,
640,12/02/21 07:30:00 PM,14.57,37.62,,,,,
641,12/02/21 08:00:00 PM,14.54,37.62,,,,,
642,12/02/21 08:30:00 PM,14.51,37.62,,,,,
643,12/02/21 09:00:00 PM,14.48,37.62,,,,,
644,12/02/21 09:30:00 PM,14.44,37.62,,,,,
645,12/02/21 10:00:00 PM,14.40,37.62,,,,,
646,12/02/21 10:30:00 PM,14.39,37.62,,,,,
647,12/02/21 11:00:00 PM,14.40,37.65,,,,,
648,12/02/21 11:30:00 PM,14.38,37.69,,,,,
649,12/03/21 12:00:00 AM,14.40,37.72,,,,,
650,12/03/21 12:30:00 AM,14.44,37.72,,,,,
651,12/03/21 01:00:00 AM,14.55,37.83,,,,,
652,12/03/21 01:30:00 AM,14.63,37.90,,,,,
653,12/03/21 02:00:00 AM,14.99,37.94,,,,,
654,12/03/21 02:30:00 AM,14.97,37.90,,,,,
655,12/03/21 03:00:00 AM,14.94,37.90,,,,,
656,12/03/21 03:30:00 AM,14.81,37.87,,,,,
657,12/03/21 04:00:00 AM,14.77,37.83,,,,,
658,12/03/21 04:30:00 AM,14.77,37.83,,,,,
659,12/03/21 05:00:00 AM,14.76,37.87,,,,,
660,12/03/21 05:30:00 AM,15.07,37.94,,,,,
661,12/03/21 06:00:00 AM,15.37,38.01,,,,,
662,12/03/21 06:30:00 AM,15.31,38.08,,,,,
663,12/03/21 07:00:00 AM,15.34,38.05,,,,,
664,12/03/21 07:30:00 AM,15.37,38.12,,,,,
665,12/03/21 08:00:00 AM,15.30,38.16,,,,,
666,12/03/21 08:30:00 AM,15.39,38.16,,,,,
667,12/03/21 09:00:00 AM,15.43,38.19,,,,,
668,12/03/21 09:30:00 AM,15.47,38.23,,,,,
669,12/03/21 10:00:00 AM,15.48,38.23,,,,,
670,12/03/21 10:30:00 AM,15.48,38.26,,,,,
671,12/03/21 11:00:00 AM,15.43,38.26,,,,,
672,12/03/21 11:30:00 AM,15.39,38.34,,,,,
673,12/03/21 12:00:00 PM,15.57,38.30,,,,,
674,12/03/21 12:30:00 PM,15.78,38.37,,,,,
675,12/03/21 01:00:00 PM,15.92,38.44,,,,,
676,12/03/21 01:30:00 PM,16.02,38.48,,,,,
677,12/03/21 02:00:00 PM,15.96,38.48,,,,,
678,12/03/21 02:30:00 PM,15.94,38.48,,,,,
679,12/03/21 03:00:00 PM,16.02,38.52,,,,,
680,12/03/21 03:30:00 PM,16.03,38.52,,,,,
681,12/03/21 04:00:00 PM,16.03,38.52,,,,,
682,12/03/21 04:30:00 PM,16.00,38.52,,,,,
683,12/03/21 05:00:00 PM,16.03,38.52,,,,,
684,12/03/21 05:30:00 PM,16.06,38.52,,,,,
685,12/03/21 06:00:00 PM,16.35,38.55,,,,,
686,12/03/21 06:30:00 PM,16.05,38.41,,,,,
687,12/03/21 07:00:00 PM,15.95,38.37,,,,,
688,12/03/21 07:30:00 PM,15.91,38.37,,,,,
689,12/03/21 08:00:00 PM,15.89,38.37,,,,,
690,12/03/21 08:30:00 PM,15.85,38.37,,,,,
691,12/03/21 09:00:00 PM,15.86,38.37,,,,,
692,12/03/21 09:30:00 PM,15.84,38.37,,,,,
693,12/03/21 10:00:00 PM,15.81,38.37,,,,,
694,12/03/21 10:30:00 PM,15.67,38.41,,,,,
695,12/03/21 11:00:00 PM,15.53,38.41,,,,,
696,12/03/21 11:30:00 PM,15.64,38.41,,,,,
697,12/04/21 12:00:00 AM,15.53,38.26,,,,,
698,12/04/21 12:30:00 AM,15.47,38.23,,,,,
699,12/04/21 01:00:00 AM,15.47,38.30,,,,,
700,12/04/21 01:30:00 AM,15.44,38.23,,,,,
701,12/04/21 02:00:00 AM,15.22,38.19,,,,,
702,12/04/21 02:30:00 AM,14.51,37.98,,,,,
703,12/04/21 03:00:00 AM,13.82,37.80,,,,,
704,12/04/21 03:30:00 AM,13.78,37.69,,,,,
705,12/04/21 04:00:00 AM,13.93,37.69,,,,,
706,12/04/21 04:30:00 AM,13.94,37.62,,,,,
707,12/04/21 05:00:00 AM,13.99,37.62,,,,,
708,12/04/21 05:30:00 AM,13.98,37.58,,,,,
709,12/04/21 06:00:00 AM,14.00,37.58,,,,,
710,12/04/21 06:30:00 AM,13.98,37.58,,,,,
711,12/04/21 07:00:00 AM,14.02,37.58,,,,,
712,12/04/21 07:30:00 AM,14.00,37.62,,,,,
713,12/04/21 08:00:00 AM,14.00,37.62,,,,,
714,12/04/21 08:30:00 AM,13.97,37.58,,,,,
715,12/04/21 09:00:00 AM,13.90,37.58,,,,,
716,12/04/21 09:30:00 AM,13.96,37.58,,,,,
717,12/04/21 10:00:00 AM,14.17,37.54,,,,,
718,12/04/21 10:30:00 AM,14.36,37.51,,,,,
719,12/04/21 11:00:00 AM,14.40,37.47,,,,,
720,12/04/21 11:30:00 AM,14.38,37.51,,,,,
721,12/04/21 12:00:00 PM,14.42,37.51,,,,,
722,12/04/21 12:30:00 PM,14.45,37.51,,,,,
723,12/04/21 01:00:00 PM,14.46,37.51,,,,,
724,12/04/21 01:30:00 PM,14.42,37.51,,,,,
725,12/04/21 02:00:00 PM,14.38,37.51,,,,,
726,12/04/21 02:30:00 PM,14.39,37.47,,,,,
727,12/04/21 03:00:00 PM,14.40,37.47,,,,,
728,12/04/21 03:30:00 PM,14.40,37.47,,,,,
729,12/04/21 04:00:00 PM,14.38,37.51,,,,,
730,12/04/21 04:30:00 PM,14.36,37.54,,,,,
731,12/04/21 05:00:00 PM,14.33,37.54,,,,,
732,12/04/21 05:30:00 PM,14.30,37.54,,,,,
733,12/04/21 06:00:00 PM,14.29,37.54,,,,,
734,12/04/21 06:30:00 PM,14.35,37.58,,,,,
735,12/04/21 07:00:00 PM,14.48,37.58,,,,,
736,12/04/21 07:30:00 PM,14.54,37.62,,,,,
737,12/04/21 08:00:00 PM,14.55,37.62,,,,,
738,12/04/21 08:30:00 PM,14.52,37.62,,,,,
739,12/04/21 09:00:00 PM,14.49,37.65,,,,,
740,12/04/21 09:30:00 PM,14.45,37.69,,,,,
741,12/04/21 10:00:00 PM,14.38,37.65,,,,,
742,12/04/21 10:30:00 PM,14.49,37.44,,,,,
743,12/04/21 11:00:00 PM,14.43,37.36,,,,,
744,12/04/21 11:30:00 PM,14.42,37.33,,,,,
745,12/05/21 12:00:00 AM,14.40,37.26,,,,,
746,12/05/21 12:30:00 AM,15.00,37.15,,,,,
747,12/05/21 01:00:00 AM,15.19,37.11,,,,,
748,12/05/21 01:30:00 AM,15.53,37.15,,,,,
749,12/05/21 02:00:00 AM,15.58,37.08,,,,,
750,12/05/21 02:30:00 AM,15.94,37.00,,,,,
751,12/05/21 03:00:00 AM,15.93,36.93,,,,,
752,12/05/21 03:30:00 AM,16.02,36.82,,,,,
753,12/05/21 04:00:00 AM,15.95,36.79,,,,,
754,12/05/21 04:30:00 AM,15.99,36.68,,,,,
755,12/05/21 05:00:00 AM,15.97,36.50,,,,,
756,12/05/21 05:30:00 AM,16.03,36.25,,,,,
757,12/05/21 06:00:00 AM,16.02,36.28,,,,,
758,12/05/21 06:30:00 AM,15.85,36.18,,,,,
759,12/05/21 07:00:00 AM,15.76,36.03,,,,,
760,12/05/21 07:30:00 AM,15.51,35.89,,,,,
761,12/05/21 08:00:00 AM,15.17,35.67,,,,,
762,12/05/21 08:30:00 AM,15.07,35.56,,,,,
763,12/05/21 09:00:00 AM,14.77,35.49,,,,,
764,12/05/21 09:30:00 AM,14.61,35.31,,,,,
765,12/05/21 10:00:00 AM,14.27,35.10,,,,,
766,12/05/21 10:30:00 AM,13.82,34.84,,,,,
767,12/05/21 11:00:00 AM,14.45,35.17,,,,,
768,12/05/21 11:30:00 AM,14.60,35.49,,,,,
769,12/05/21 12:00:00 PM,14.24,35.31,,,,,
770,12/05/21 12:30:00 PM,13.90,35.31,,,,,
771,12/05/21 01:00:00 PM,14.34,35.24,,,,,
772,12/05/21 01:30:00 PM,13.57,34.84,,,,,
773,12/05/21 02:00:00 PM,13.65,34.70,,,,,
774,12/05/21 02:30:00 PM,13.80,34.81,,,,,
775,12/05/21 03:00:00 PM,13.75,34.84,,,,,
776,12/05/21 03:30:00 PM,13.80,34.95,,,,,
777,12/05/21 04:00:00 PM,13.91,35.20,,,,,
778,12/05/21 04:30:00 PM,14.07,35.46,,,,,
779,12/05/21 05:00:00 PM,14.26,35.49,,,,,
780,12/05/21 05:30:00 PM,14.22,35.13,,,,,
781,12/05/21 06:00:00 PM,14.03,34.95,,,,,
782,12/05/21 06:30:00 PM,14.14,35.24,,,,,
783,12/05/21 07:00:00 PM,14.18,35.42,,,,,
784,12/05/21 07:30:00 PM,14.29,35.67,,,,,
785,12/05/21 08:00:00 PM,14.55,35.60,,,,,
786,12/05/21 08:30:00 PM,14.49,35.56,,,,,
787,12/05/21 09:00:00 PM,14.14,35.28,,,,,
788,12/05/21 09:30:00 PM,14.01,35.17,,,,,
789,12/05/21 10:00:00 PM,13.89,35.06,,,,,
790,12/05/21 10:30:00 PM,13.82,35.10,,,,,
791,12/05/21 11:00:00 PM,13.80,35.13,,,,,
792,12/05/21 11:30:00 PM,13.75,35.10,,,,,
793,12/06/21 12:00:00 AM,13.71,35.06,,,,,
794,12/06/21 12:30:00 AM,13.64,34.92,,,,,
795,12/06/21 01:00:00 AM,13.61,34.88,,,,,
796,12/06/21 01:30:00 AM,13.63,34.95,,,,,
797,12/06/21 02:00:00 AM,13.64,35.10,,,,,
798,12/06/21 02:30:00 AM,13.68,35.13,,,,,
799,12/06/21 03:00:00 AM,13.63,35.13,,,,,
800,12/06/21 03:30:00 AM,13.59,35.13,,,,,
801,12/06/21 04:00:00 AM,13.55,35.10,,,,,
802,12/06/21 04:30:00 AM,13.53,35.06,,,,,
803,12/06/21 05:00:00 AM,13.53,34.99,,,,,
804,12/06/21 05:30:00 AM,13.50,34.92,,,,,
805,12/06/21 06:00:00 AM,13.48,34.84,,,,,
806,12/06/21 06:30:00 AM,13.44,34.81,,,,,
807,12/06/21 07:00:00 AM,13.39,34.77,,,,,
808,12/06/21 07:30:00 AM,13.42,34.66,,,,,
809,12/06/21 08:00:00 AM,13.34,34.52,,,,,
810,12/06/21 08:30:00 AM,13.39,34.34,,,,,
811,12/06/21 09:00:00 AM,13.46,34.16,,,,,
812,12/06/21 09:30:00 AM,13.51,34.09,,,,,
813,12/06/21 10:00:00 AM,13.55,34.02,,,,,
814,12/06/21 10:30:00 AM,13.62,33.91,,,,,
815,12/06/21 11:00:00 AM,13.66,33.80,,,,,
816,12/06/21 11:30:00 AM,13.70,33.73,,,,,
817,12/06/21 12:00:00 PM,13.74,33.73,,,,,
818,12/06/21 12:30:00 PM,13.84,33.73,,,,,
819,12/06/21 01:00:00 PM,13.92,33.73,,,,,
820,12/06/21 01:30:00 PM,14.00,33.69,,,,,
821,12/06/21 02:00:00 PM,14.02,33.66,,,,,
822,12/06/21 02:30:00 PM,13.96,33.48,,,,,
823,12/06/21 03:00:00 PM,13.93,33.33,,,,,
824,12/06/21 03:30:00 PM,13.89,33.22,,,,,
825,12/06/21 04:00:00 PM,13.85,33.15,,,,,
826,12/06/21 04:30:00 PM,13.84,33.15,,,,,
827,12/06/21 05:00:00 PM,13.82,33.15,,,,,
828,12/06/21 05:30:00 PM,13.82,33.15,,,,,
829,12/06/21 06:00:00 PM,13.83,33.19,,,,,
830,12/06/21 06:30:00 PM,13.74,33.19,,,,,
831,12/06/21 07:00:00 PM,13.64,33.19,,,,,
832,12/06/21 07:30:00 PM,13.54,33.19,,,,,
833,12/06/21 08:00:00 PM,13.51,33.19,,,,,
834,12/06/21 08:30:00 PM,13.51,33.19,,,,,
835,12/06/21 09:00:00 PM,13.45,33.19,,,,,
836,12/06/21 09:30:00 PM,13.45,33.22,,,,,
837,12/06/21 10:00:00 PM,13.53,33.22,,,,,
838,12/06/21 10:30:00 PM,13.60,33.26,,,,,
839,12/06/21 11:00:00 PM,13.63,33.26,,,,,
840,12/06/21 11:30:00 PM,13.61,33.26,,,,,
841,12/07/21 12:00:00 AM,13.56,33.33,,,,,
842,12/07/21 12:30:00 AM,13.48,33.33,,,,,
843,12/07/21 01:00:00 AM,13.39,33.40,,,,,
844,12/07/21 01:30:00 AM,13.32,33.44,,,,,
845,12/07/21 02:00:00 AM,13.24,33.48,,,,,
846,12/07/21 02:30:00 AM,13.17,33.51,,,,,
847,12/07/21 03:00:00 AM,13.07,33.55,,,,,
848,12/07/21 03:30:00 AM,12.96,33.55,,,,,
849,12/07/21 04:00:00 AM,12.86,33.55,,,,,
850,12/07/21 04:30:00 AM,12.72,33.48,,,,,
851,12/07/21 05:00:00 AM,12.60,33.58,,,,,
852,12/07/21 05:30:00 AM,12.46,33.55,,,,,
853,12/07/21 06:00:00 AM,12.36,33.58,,,,,
854,12/07/21 06:30:00 AM,12.25,33.66,,,,,
855,12/07/21 07:00:00 AM,12.16,33.66,,,,,
856,12/07/21 07:30:00 AM,12.12,33.69,,,,,
857,12/07/21 08:00:00 AM,12.09,33.76,,,,,
858,12/07/21 08:30:00 AM,12.12,33.84,,,,,
859,12/07/21 09:00:00 AM,12.05,33.94,,,,,
860,12/07/21 09:30:00 AM,11.95,34.05,,,,,
861,12/07/21 10:00:00 AM,11.85,34.16,,,,,
862,12/07/21 10:30:00 AM,11.82,34.16,,,,,
863,12/07/21 11:00:00 AM,11.86,34.23,,,,,
864,12/07/21 11:30:00 AM,12.52,34.23,,,,,
865,12/07/21 12:00:00 PM,12.71,34.30,,,,,
866,12/07/21 12:30:00 PM,12.76,34.30,,,,,
867,12/07/21 01:00:00 PM,12.74,34.34,,,,,
868,12/07/21 01:30:00 PM,12.73,34.30,,,,,
869,12/07/21 02:00:00 PM,12.68,34.30,,,,,
870,12/07/21 02:30:00 PM,12.64,34.27,,,,,
871,12/07/21 03:00:00 PM,12.58,34.30,,,,,
872,12/07/21 03:30:00 PM,12.51,34.34,,,,,
873,12/07/21 04:00:00 PM,12.43,34.38,,,,,
874,12/07/21 04:30:00 PM,12.34,34.38,,,,,
875,12/07/21 05:00:00 PM,12.30,34.41,,,,,
876,12/07/21 05:30:00 PM,12.25,34.41,,,,,
877,12/07/21 06:00:00 PM,12.24,34.41,,,,,
878,12/07/21 06:30:00 PM,12.21,34.38,,,,,
879,12/07/21 07:00:00 PM,12.22,34.38,,,,,
880,12/07/21 07:30:00 PM,12.17,34.41,,,,,
881,12/07/21 08:00:00 PM,12.19,34.38,,,,,
882,12/07/21 08:30:00 PM,12.21,34.41,,,,,
883,12/07/21 09:00:00 PM,12.18,34.45,,,,,
884,12/07/21 09:30:00 PM,12.18,34.41,,,,,
885,12/07/21 10:00:00 PM,12.17,34.52,,,,,
886,12/07/21 10:30:00 PM,12.19,34.45,,,,,
887,12/07/21 11:00:00 PM,12.28,34.48,,,,,
888,12/07/21 11:30:00 PM,12.37,34.52,,,,,
889,12/08/21 12:00:00 AM,12.46,34.52,,,,,
890,12/08/21 12:30:00 AM,12.46,34.52,,,,,
891,12/08/21 01:00:00 AM,12.43,34.59,,,,,
892,12/08/21 01:30:00 AM,12.41,34.59,,,,,
893,12/08/21 02:00:00 AM,12.40,34.63,,,,,
894,12/08/21 02:30:00 AM,12.44,34.63,,,,,
895,12/08/21 03:00:00 AM,12.43,34.66,,,,,
896,12/08/21 03:30:00 AM,12.41,34.66,,,,,
897,12/08/21 04:00:00 AM,12.39,34.70,,,,,
898,12/08/21 04:30:00 AM,12.36,34.66,,,,,
899,12/08/21 05:00:00 AM,12.34,34.70,,,,,
900,12/08/21 05:30:00 AM,12.32,34.74,,,,,
901,12/08/21 06:00:00 AM,12.26,34.74,,,,,
902,12/08/21 06:30:00 AM,12.27,34.77,,,,,
903,12/08/21 07:00:00 AM,12.18,34.81,,,,,
904,12/08/21 07:30:00 AM,12.43,34.92,,,,,
905,12/08/21 08:00:00 AM,12.31,34.88,,,,,
906,12/08/21 08:30:00 AM,12.21,34.95,,,,,
907,12/08/21 09:00:00 AM,12.05,34.99,,,,,
908,12/08/21 09:30:00 AM,12.28,35.06,,,,,
909,12/08/21 10:00:00 AM,12.27,35.10,,,,,
910,12/08/21 10:30:00 AM,12.27,35.06,,,,,
911,12/08/21 11:00:00 AM,12.23,34.99,,,,,
